datetime,picture_file,latitude,longitude,elevation,temp_cpu,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2022-04-26 10:25:03.314479,atlantes_537.jpg,13.806901948231962,31.078260866574045,419831.03042415465,57.94,45.57,43.97,45.76,1010.56,301.1,195.45,234.66,-19.0585,-17.497,3.9727,0.016348,-0.00854,-0.008784,-0.005342,-0.000445,-0.00139
2022-04-26 10:25:18.314479,atlantes_538.jpg,13.056440831371608,31.650299316565494,419877.5730265424,57.94,45.7,43.99,45.49,1010.53,301.48,196.67,231.82,-19.3479,-17.6528,2.4983,0.015616,-0.007808,-0.00976,-0.006862,0.000472,-0.001694
2022-04-26 10:25:33.314482,atlantes_539.jpg,12.304423980475832,32.21849643580354,419929.2970172689,57.45,45.59,43.99,45.7,1010.53,301.67,195.53,231.55,-19.2868,-17.7049,1.2973,0.018544,-0.010492,-0.00732,-0.007467,-0.001361,-0.000165
2022-04-26 10:25:48.314482,atlantes_540.jpg,11.5509243039873,32.78311546483651,419986.2771246996,58.91,45.61,44.0,45.66,1010.53,302.23,194.07,230.24,-19.9215,-17.6055,0.3862,0.017812,-0.008296,-0.00854,-0.002573,-0.000749,-0.002301
2022-04-26 10:26:03.314485,atlantes_541.jpg,10.796097909887134,33.344352556503246,420048.575338855,57.45,45.68,44.0,45.47,1010.54,302.18,197.71,226.23,-20.3001,-17.9058,-0.43,0.017324,-0.00732,-0.007808,-0.006843,0.000778,-0.000773
2022-04-26 10:26:18.314489,atlantes_542.jpg,10.040339679977437,33.90222495838336,420116.22337531083,58.43,45.5,44.0,45.71,1010.52,303.01,198.01,223.83,-19.6664,-17.8648,-0.7252,0.016104,-0.009516,-0.007076,-0.006532,-0.000138,-0.001382
2022-04-26 10:26:33.314490,atlantes_543.jpg,9.282709490917059,34.457727022850875,420189.3715621646,57.94,45.68,44.01,45.58,1010.52,302.51,197.69,223.95,-20.0059,-18.0693,-1.2889,0.016836,-0.010736,-0.009272,-0.003167,0.000779,0.000452
2022-04-26 10:26:48.314494,atlantes_544.jpg,8.524182798114845,35.01043871918179,420267.98758475133,58.43,45.62,44.01,45.64,1010.5,302.59,198.43,221.6,-20.3779,-17.5919,-1.578,0.017568,-0.007808,-0.009516,-0.00591,-0.000137,-0.00199
2022-04-26 10:27:03.314501,atlantes_545.jpg,7.765253911749018,35.56029972613859,420352.0623415429,56.97,45.62,44.02,45.49,1010.53,302.73,193.58,221.07,-20.8287,-17.6011,-2.9526,0.017568,-0.01098,-0.00976,-0.007736,-0.000442,-0.001377
2022-04-26 10:27:18.314506,atlantes_546.jpg,7.005075534218997,36.10821641152107,420441.7313698179,57.45,45.7,44.03,45.38,1010.51,303.85,195.13,218.28,-20.6997,-17.5549,-2.8869,0.017324,-0.007076,-0.00732,-0.004981,0.001085,-0.002293
2022-04-26 10:27:33.314506,atlantes_547.jpg,6.244105318897021,36.65414479264782,420536.98226518463,57.45,45.66,44.04,45.28,1010.5,303.91,195.48,217.97,-20.4832,-17.7363,-3.8995,0.016836,-0.00976,-0.011224,-0.00467,0.000168,-0.001069
2022-04-26 10:27:48.314511,atlantes_548.jpg,5.482418053763853,37.198316176402706,420637.83714686724,58.43,45.64,44.04,45.5,1010.52,305.23,194.07,217.48,-21.0232,-17.44,-5.2142,0.01708,-0.006832,-0.005368,-0.007107,-0.000442,-0.001067
2022-04-26 10:28:03.314512,atlantes_549.jpg,4.720168316194653,37.74090266048612,420744.30010255845,56.97,45.59,44.03,45.63,1010.53,303.76,195.41,214.69,-20.8116,-17.2602,-5.3988,0.016836,-0.007564,-0.00854,-0.006796,-0.000442,-0.002898
2022-04-26 10:28:18.314520,atlantes_550.jpg,3.957387839519429,38.282161891451445,420856.3847318965,57.94,45.61,44.04,45.51,1010.53,303.8,200.4,211.01,-21.0728,-17.1135,-6.0737,0.017324,-0.008784,-0.010492,-0.00679,0.000474,-0.000759
2022-04-26 10:28:33.314528,atlantes_551.jpg,3.194008194900661,38.822420050157966,420974.11497988575,56.48,45.61,44.05,45.33,1010.51,303.74,200.41,208.47,-20.59,-16.585,-7.0626,0.016348,-0.00854,-0.008784,-0.005257,0.001086,-0.002284
2022-04-26 10:28:48.314528,atlantes_552.jpg,2.430469222494826,39.36164238793844,421097.4282647558,56.97,45.71,44.06,45.84,1010.59,304.41,198.73,208.7,-20.8207,-16.6793,-7.3334,0.017568,-0.009272,-0.00854,-0.004335,-0.000136,0.000772
2022-04-26 10:29:03.314536,atlantes_553.jpg,1.6666809155776239,39.90016800104827,421226.3359427216,57.94,45.71,44.06,45.66,1010.6,304.56,197.26,208.47,-20.7191,-16.7748,-7.7088,0.01708,-0.01098,-0.008784,-0.006162,-0.001052,-0.00167
2022-04-26 10:29:18.314536,atlantes_554.jpg,0.9027382272439564,40.43820401205868,421360.814127854,57.45,45.7,44.07,45.73,1010.58,303.05,193.59,208.99,-21.0914,-16.8352,-8.6422,0.016836,-0.008296,-0.008784,-0.003712,0.00017,-0.001668
2022-04-26 10:29:33.314542,atlantes_555.jpg,0.13871762258769627,40.97596989596946,421500.83499779884,57.94,45.62,44.07,45.72,1010.59,303.28,192.78,209.8,-21.0724,-16.5104,-9.0631,0.017324,-0.008784,-0.010248,-0.005538,-0.000135,-0.002278
2022-04-26 10:29:48.314543,atlantes_556.jpg,-0.6252692400641486,41.5136599567466,421646.3570539967,57.94,45.73,44.07,45.46,1010.57,302.43,195.09,206.79,-21.1242,-15.548,-10.2873,0.01708,-0.00854,-0.00854,-0.005533,-0.001052,-0.001054
2022-04-26 10:30:03.314547,atlantes_557.jpg,-1.3888005573586621,42.05124989953614,421797.2685565684,57.45,45.62,44.09,45.56,1010.54,301.07,190.67,207.03,-21.185,-15.8146,-10.4636,0.018788,-0.008296,-0.008052,-0.006443,-0.000747,-0.00258
2022-04-26 10:30:18.314550,atlantes_558.jpg,-2.152681761291773,42.589579858921454,421953.6968337114,57.94,45.7,44.1,45.51,1010.5,300.64,192.01,204.3,-21.0889,-16.0209,-11.0639,0.01708,-0.010248,-0.009272,-0.006742,-0.001663,-0.002273
2022-04-26 10:30:33.314558,atlantes_559.jpg,-2.9160977456733286,43.128349198120574,422115.43843136815,58.43,45.77,44.09,45.46,1010.46,300.41,194.62,202.27,-21.1828,-15.6274,-11.6448,0.01708,-0.008784,-0.0061,-0.00643,-0.000136,-0.003187
2022-04-26 10:30:48.314558,atlantes_560.jpg,-3.6791768553803643,43.66792253591055,422282.4721693639,58.43,45.68,44.1,45.53,1010.5,299.24,195.73,201.21,-20.9506,-15.3634,-12.3111,0.0183,-0.008052,-0.010248,-0.006119,-0.001968,-0.000743
2022-04-26 10:31:03.314560,atlantes_561.jpg,-4.441758318457603,44.20846150908761,422454.70970919385,57.45,45.68,44.11,45.34,1010.52,300.84,195.71,197.86,-21.1343,-15.4769,-12.842,0.016836,-0.010736,-0.008296,-0.003975,0.000476,-0.001352
2022-04-26 10:31:18.314567,atlantes_562.jpg,-5.204190153447933,44.75049073443964,422632.17403483775,57.94,45.7,44.11,45.64,1010.57,299.58,194.41,195.27,-20.7097,-15.1695,-13.1222,0.017324,-0.00854,-0.006832,-0.005496,-0.000135,-0.001656
2022-04-26 10:31:33.314570,atlantes_563.jpg,-5.964881091985487,45.29315482753298,422814.4220604955,56.97,45.7,44.11,45.6,1010.6,298.72,198.91,190.26,-20.8253,-14.5989,-13.7445,0.01708,-0.009272,-0.009516,-0.008849,-0.001357,-0.000738
2022-04-26 10:31:48.314577,atlantes_564.jpg,-6.725928146853995,45.83823026888281,423001.88444236026,57.45,45.73,44.11,45.46,1010.58,299.83,199.32,187.99,-21.1943,-14.8508,-14.8132,0.01586,-0.010004,-0.008052,-0.007316,-0.002273,-0.001348
2022-04-26 10:32:03.314583,atlantes_565.jpg,-7.48583341625883,46.38493038527941,423194.1224097079,57.94,45.73,44.12,45.58,1010.59,299.46,197.63,186.69,-21.1191,-14.3637,-15.4847,0.018544,-0.007808,-0.009272,-0.005172,-0.00044,-0.002568
2022-04-26 10:32:18.314590,atlantes_566.jpg,-8.244635103141816,46.93356566942041,423391.0571749477,57.45,45.71,44.12,45.34,1010.6,301.3,194.26,189.37,-20.7792,-14.317,-15.506,0.017812,-0.008296,-0.008296,-0.008525,-0.001356,-0.002566
2022-04-26 10:32:33.314590,atlantes_567.jpg,-9.002937966663088,47.484863820430306,423592.7596883437,56.97,45.8,44.13,45.68,1010.57,301.48,195.26,186.89,-20.9591,-13.9888,-16.3661,0.01586,-0.007076,-0.005368,-0.007297,-0.002272,-0.000732
2022-04-26 10:32:48.314598,atlantes_568.jpg,-9.759838208072134,48.03846097601059,423798.8968575588,57.94,45.68,44.13,45.59,1010.61,301.66,195.04,186.49,-20.5917,-14.2081,-16.8979,0.018788,-0.007076,-0.008052,-0.003626,-0.00105,-0.001341
2022-04-26 10:33:03.314603,atlantes_569.jpg,-10.515544944340109,48.59480373591551,424009.4226854794,57.94,45.8,44.13,45.64,1010.59,301.9,193.76,185.72,-20.1761,-13.811,-17.4502,0.016836,-0.009028,-0.009028,-0.005757,0.001089,-0.001951
2022-04-26 10:33:18.314611,atlantes_570.jpg,-11.269954447877614,49.154115309412084,424224.2029066343,57.45,45.71,44.14,45.73,1010.6,301.58,192.33,185.09,-20.629,-13.5101,-17.6898,0.016592,-0.007808,-0.00732,-0.006056,-0.001355,-0.000728
2022-04-26 10:33:33.314611,atlantes_571.jpg,-12.022999640235762,49.716650099797455,424443.10817087296,56.97,45.7,44.14,45.32,1010.6,303.2,193.08,183.77,-20.66,-12.9344,-18.4521,0.018056,-0.007076,-0.009272,-0.007883,0.000783,-0.001337
2022-04-26 10:33:48.314613,atlantes_572.jpg,-12.774724867949452,50.28275171686475,424666.03771967866,57.94,45.75,44.15,45.44,1010.58,302.51,191.46,184.74,-20.5797,-12.8537,-19.2226,0.018056,-0.00854,-0.00976,-0.006044,-0.001049,-0.002251
2022-04-26 10:34:03.314618,atlantes_573.jpg,-13.524340382027432,50.85213581263234,424892.63423993386,57.45,45.86,44.15,45.63,1010.59,303.07,191.19,183.66,-20.623,-12.6882,-19.9707,0.01708,-0.008052,-0.005856,-0.007565,0.000478,-0.00225
2022-04-26 10:34:18.314621,atlantes_574.jpg,-14.273001129750757,51.4260012484775,425123.124032954,57.94,45.71,44.16,45.6,1010.59,303.63,191.38,184.6,-20.5471,-12.6937,-19.7179,0.018056,-0.007564,-0.00732,-0.006948,0.000173,-0.003165
2022-04-26 10:34:33.314621,atlantes_575.jpg,-15.019095469787853,52.003437200247674,425356.8817699543,57.94,45.79,44.16,45.77,1010.61,303.59,189.34,184.98,-20.4455,-12.4422,-20.4753,0.018544,-0.008052,-0.007076,-0.004498,0.002006,-0.001941
2022-04-26 10:34:48.314622,atlantes_576.jpg,-15.763689913365196,52.585596276519894,425594.10555833095,57.45,45.77,44.17,45.3,1010.62,303.2,189.52,183.2,-20.5154,-12.5655,-20.9202,0.017812,-0.00854,-0.00976,-0.006324,0.001394,-0.000717
2022-04-26 10:35:03.314630,atlantes_577.jpg,-16.506280807599325,53.17242752012731,425834.50123441103,57.94,45.73,44.17,45.37,1010.62,302.66,188.61,182.97,-20.4897,-12.2184,-21.6917,0.017812,-0.010004,-0.008296,-0.007539,-0.000133,-0.001632
2022-04-26 10:35:18.314635,atlantes_578.jpg,-17.24678435033234,53.764210349221976,426077.9013356704,58.43,45.77,44.17,45.56,1010.62,301.01,192.99,181.26,-20.7702,-12.0244,-22.2134,0.016836,-0.00854,-0.008296,-0.006006,-0.000439,-0.003157
2022-04-26 10:35:33.314635,atlantes_579.jpg,-17.984809105671893,54.3609815115384,426324.03161675506,58.91,45.84,44.16,45.39,1010.63,299.98,192.38,181.01,-20.5397,-11.6462,-23.3149,0.018056,-0.008052,-0.011468,-0.005388,-0.001049,-0.001934
2022-04-26 10:35:48.314637,atlantes_580.jpg,-18.72092064088056,54.96356167892436,426572.93477677775,58.43,45.77,44.18,45.31,1010.62,301.2,188.34,182.0,-20.4526,-11.6843,-23.4412,0.017568,-0.010004,-0.00976,-0.007214,-0.000132,-0.001016
2022-04-26 10:36:03.314641,atlantes_581.jpg,-19.45445588245221,55.57178202477141,426824.2386368856,57.94,45.84,44.18,45.55,1010.63,301.63,187.65,181.29,-20.2061,-11.5543,-23.3729,0.017812,-0.008296,-0.008784,-0.005986,-0.001354,-0.00132
2022-04-26 10:36:18.314646,atlantes_582.jpg,-20.185263211604735,56.18589067428176,427077.7367032944,57.94,45.8,44.18,45.09,1010.62,302.74,189.21,180.43,-20.8216,-11.4561,-24.3938,0.018788,-0.00976,-0.010004,-0.004147,0.000785,-0.002235
2022-04-26 10:36:33.314653,atlantes_583.jpg,-20.91336875163091,56.806294423901,427333.2819322509,57.94,45.73,44.18,45.27,1010.64,302.75,189.88,180.42,-20.3797,-11.3891,-24.7343,0.01586,-0.011224,-0.008784,-0.007195,0.000479,-9.5e-05
2022-04-26 10:36:48.314654,atlantes_584.jpg,-21.638606833825335,57.43324853477888,427590.65866939287,57.94,45.82,44.19,45.63,1010.62,301.16,191.87,177.44,-20.3287,-11.0092,-25.3144,0.017324,-0.00854,-0.009272,-0.006882,0.002006,-0.001315
2022-04-26 10:37:03.314655,atlantes_585.jpg,-22.36051391532794,58.06675160628741,427849.5409895705,58.43,45.77,44.19,46.06,1010.64,300.63,191.1,178.27,-20.4217,-10.901,-25.3864,0.015372,-0.009272,-0.00976,-0.00657,-0.000743,-0.00284
2022-04-26 10:37:18.314658,atlantes_586.jpg,-23.079850272372443,58.707891985844626,428110.04165270814,57.45,45.89,44.2,45.29,1010.61,300.74,192.78,176.54,-20.2536,-10.4924,-26.5803,0.016348,-0.00854,-0.00854,-0.007174,-0.000131,-0.002227
2022-04-26 10:37:33.314661,atlantes_587.jpg,-23.795704717904183,59.35629260940513,428371.6701157692,57.94,45.82,44.19,45.28,1010.65,300.17,189.83,175.86,-20.0018,-10.6483,-27.16,0.018056,-0.010004,-0.011224,-0.008083,-0.001048,-0.002531
2022-04-26 10:37:48.314665,atlantes_588.jpg,-24.507861573195314,60.012186514124835,428634.18177780544,56.97,45.73,44.2,45.29,1010.6,300.24,193.55,173.11,-20.4856,-10.3081,-26.979,0.01708,-0.00854,-0.008052,-0.00777,-0.001353,-0.001613
2022-04-26 10:38:03.314669,atlantes_589.jpg,-25.217114457914263,60.67676518368975,428897.70677630644,57.45,45.73,44.2,45.42,1010.64,299.15,197.51,170.46,-20.2652,-10.4426,-27.2599,0.017812,-0.009272,-0.00854,-0.007763,-0.000131,-0.001917
2022-04-26 10:38:18.314677,atlantes_590.jpg,-25.922342739795415,61.34945154587763,429161.66573740105,58.43,45.79,44.21,45.45,1010.63,300.4,194.58,170.83,-20.1658,-10.0423,-28.1369,0.017568,-0.010004,-0.008052,-0.008367,0.000174,-0.001611
2022-04-26 10:38:33.314683,atlantes_591.jpg,-26.623308002043334,62.03047768381792,429425.80208806123,57.45,45.79,44.21,45.43,1010.67,301.23,195.64,170.05,-20.1388,-9.9468,-28.4072,0.01952,-0.00732,-0.008052,-0.006833,-0.001047,-0.000998
2022-04-26 10:38:48.314690,atlantes_592.jpg,-27.32092906395277,62.72123595794769,429690.2987858127,58.43,45.77,44.21,45.2,1010.66,301.43,192.83,171.57,-20.0442,-9.7542,-28.8032,0.018056,-0.00854,-0.00854,-0.008353,0.001092,-0.001912
2022-04-26 10:39:03.314694,atlantes_593.jpg,-28.014031607312795,63.42107996278825,429954.54805764783,58.91,45.8,44.21,45.34,1010.65,301.34,194.72,170.8,-19.6269,-10.416,-29.083,0.01708,-0.009516,-0.007564,-0.005292,-0.001962,-0.000994
2022-04-26 10:39:18.314699,atlantes_594.jpg,-28.702744096609273,64.1306504630189,430218.43485145515,57.94,45.71,44.21,45.31,1010.64,301.7,196.84,169.53,-19.8975,-9.755,-30.2116,0.017568,-0.008296,-0.008296,-0.005592,0.000787,-0.001297
2022-04-26 10:39:33.314701,atlantes_595.jpg,-29.3868899643039,64.85030077317488,430481.7296498184,57.94,45.75,44.22,45.27,1010.67,302.27,195.64,168.87,-19.445,-9.8948,-30.5984,0.017812,-0.00732,-0.009028,-0.006501,0.000176,-0.004044
2022-04-26 10:39:48.314704,atlantes_596.jpg,-30.065980780386983,65.58005786983564,430744.0834651242,58.43,45.93,44.22,45.37,1010.67,302.11,194.77,168.89,-19.527,-9.615,-30.8025,0.017324,-0.007808,-0.010248,-0.004662,-0.001046,-0.002515
2022-04-26 10:40:03.314711,atlantes_597.jpg,-30.740942713451272,66.32150290581498,431005.6965393012,57.45,45.84,44.22,45.49,1010.66,302.94,194.05,167.77,-19.7929,-9.3,-31.814,0.018788,-0.007808,-0.006832,-0.005572,-0.001351,-0.002208
2022-04-26 10:40:18.314713,atlantes_598.jpg,-31.409968343036837,67.07323548672353,431265.7119672878,56.97,45.84,44.23,45.55,1010.67,302.2,193.34,167.93,-19.6556,-9.5954,-32.3878,0.017568,-0.009272,-0.008784,-0.007093,-0.001045,-0.001901
2022-04-26 10:40:33.314714,atlantes_599.jpg,-32.073957535857225,67.83685056134766,431524.3247220486,57.94,45.8,44.22,45.29,1010.64,301.65,194.34,167.19,-19.529,-9.3549,-32.7047,0.017812,-0.007808,-0.008784,-0.003728,0.000177,-0.000983
2022-04-26 10:40:48.314714,atlantes_600.jpg,-32.73241570561115,68.61241286749097,431781.19133245293,57.45,45.95,44.24,45.5,1010.65,301.66,195.11,165.33,-19.6563,-9.2458,-33.0573,0.01708,-0.009272,-0.008784,-0.004944,0.001093,-0.002203
2022-04-26 10:41:03.314722,atlantes_601.jpg,-33.385396389649394,69.4006388074352,432036.1846304277,57.94,45.77,44.24,45.45,1010.72,302.23,193.62,165.24,-19.4046,-10.0126,-33.1012,0.016592,-0.009516,-0.00976,-0.008907,0.000482,-0.002506
2022-04-26 10:41:18.314726,atlantes_602.jpg,-34.03206986881598,70.20118496516523,432288.8356593177,57.94,45.75,44.25,45.28,1010.67,302.98,191.25,166.24,-19.7322,-9.1767,-33.7552,0.017324,-0.00732,-0.008296,-0.007984,-0.000739,-0.002199
2022-04-26 10:41:33.314728,atlantes_603.jpg,-34.6724990514265,71.01479249576555,432539.0276457776,56.97,45.8,44.24,45.38,1010.69,304.09,190.04,165.42,-19.6378,-9.3166,-34.3877,0.01952,-0.007808,-0.00854,-0.007366,0.000788,-0.002808
2022-04-26 10:41:48.314728,atlantes_604.jpg,-35.30644269273203,71.84185169344343,432786.5290349264,57.94,45.93,44.25,45.38,1010.65,303.9,190.83,165.45,-19.6118,-8.6054,-34.2845,0.017812,-0.010492,-0.009516,-0.006444,0.002315,0.001164
2022-04-26 10:42:03.314733,atlantes_605.jpg,-35.93367100915352,72.68278099859592,433031.11700368475,57.94,45.79,44.25,45.37,1010.67,302.5,193.89,163.44,-19.4477,-8.9978,-34.823,0.020008,-0.008052,-0.008784,-0.004911,-0.000434,-0.002193
2022-04-26 10:42:18.314741,atlantes_606.jpg,-36.55391913677115,73.53796508908802,433272.5596094684,57.94,45.82,44.25,45.48,1010.68,301.34,194.01,164.7,-19.2319,-8.7421,-35.1768,0.017812,-0.008296,-0.011224,-0.0046,-0.00074,-0.000359
2022-04-26 10:42:33.314743,atlantes_607.jpg,-37.16692817334701,74.40780809329068,433510.6321176699,57.94,45.89,44.25,45.27,1010.66,302.54,193.8,164.35,-19.4016,-9.0101,-35.9848,0.01708,-0.009516,-0.007564,-0.007037,-0.000434,-0.001884
2022-04-26 10:42:48.314744,atlantes_608.jpg,-37.772104794218016,75.2922307107544,433744.9856399036,57.94,45.88,44.26,45.5,1010.7,301.1,194.56,164.16,-19.324,-9.6694,-36.1874,0.018788,-0.009516,-0.010004,-0.003366,-0.000128,-0.002188
2022-04-26 10:43:03.314744,atlantes_609.jpg,-38.370185090047755,76.19313925403209,433975.7906290318,57.45,45.84,44.26,45.36,1010.7,302.5,194.12,163.46,-19.5036,-9.3099,-36.6947,0.017324,-0.00976,-0.009272,-0.006108,-0.001043,-0.00188
2022-04-26 10:43:18.314746,atlantes_610.jpg,-38.95970587386434,77.10917257675051,434202.3734590348,58.91,45.8,44.27,45.32,1010.74,303.43,192.17,163.34,-19.144,-9.4116,-36.7748,0.015372,-0.006588,-0.00732,-0.005184,-0.001043,-0.001878
2022-04-26 10:43:33.314753,atlantes_611.jpg,-39.54057944922102,78.04099060663582,434424.5993001095,58.43,45.84,44.27,45.31,1010.73,304.81,192.28,163.64,-18.974,-9.5321,-37.7439,0.01586,-0.009028,-0.00976,-0.005484,-0.001042,-0.001571
2022-04-26 10:43:48.314754,atlantes_612.jpg,-40.11299584552307,78.98976773671731,434642.443752336,58.91,45.82,44.27,45.2,1010.7,305.1,194.27,163.49,-18.8026,-9.1724,-38.0876,0.01708,-0.00976,-0.009272,-0.007004,-0.001041,-4.3e-05
2022-04-26 10:44:03.314754,atlantes_613.jpg,-40.67638341806875,79.95546835609105,434855.597245401,58.43,45.91,44.28,45.43,1010.72,305.09,194.68,161.59,-18.5109,-9.157,-39.0134,0.016836,-0.007564,-0.007076,-0.007609,-0.001956,-0.001874
2022-04-26 10:44:18.314758,atlantes_614.jpg,-41.23041089873911,80.93843842384166,435063.8491376251,57.94,45.88,44.28,45.55,1010.74,306.32,192.43,162.87,-18.5632,-9.5017,-38.7696,0.016836,-0.00854,-0.009028,-0.007908,-0.002566,-0.001872
2022-04-26 10:44:33.314763,atlantes_615.jpg,-41.77474341365626,81.9390193981401,435266.9942895307,56.97,45.79,44.28,45.23,1010.76,305.72,194.0,162.53,-18.4651,-9.4533,-39.1885,0.016836,-0.00976,-0.00976,-0.006986,-0.001344,-0.002787
2022-04-26 10:44:48.314767,atlantes_616.jpg,-42.30896634009273,82.95739943214608,435464.80508547265,57.45,45.93,44.28,45.28,1010.79,305.56,194.34,161.63,-18.4745,-9.519,-39.5804,0.018788,-0.007808,-0.008784,-0.004537,0.000489,-0.001869
2022-04-26 10:45:03.314772,atlantes_617.jpg,-42.832804665260234,83.99402630709321,435657.11290289595,58.43,45.89,44.28,45.31,1010.78,305.48,194.65,162.19,-18.2922,-9.324,-39.9996,0.016592,-0.010492,-0.009516,-0.005143,-0.001038,0.00027
2022-04-26 10:45:18.314773,atlantes_618.jpg,-43.345871830241755,85.04913329811023,435843.71488399274,59.4,45.82,44.28,45.28,1010.77,305.8,195.5,160.87,-17.8649,-9.7058,-39.8583,0.019276,-0.008052,-0.00976,-0.009718,0.000184,-0.001561
2022-04-26 10:45:33.314777,atlantes_619.jpg,-43.84778805443869,86.1229536923388,436024.4181528731,57.45,45.89,44.28,45.15,1010.69,304.41,196.72,161.03,-17.4392,-9.6171,-40.2008,0.01708,-0.009028,-0.010736,-0.006658,-0.001648,-0.000643
2022-04-26 10:45:48.314782,atlantes_620.jpg,-44.33806668399514,87.21546359691807,436198.99939568824,57.45,45.89,44.28,45.38,1010.73,303.63,195.98,159.62,-17.4588,-9.6898,-41.0489,0.016348,-0.009516,-0.010248,-0.004819,-0.000426,-0.002779
2022-04-26 10:46:03.314786,atlantes_621.jpg,-44.81676177076644,88.327865157481,436367.4334955524,57.45,45.89,44.29,45.24,1010.72,302.8,196.2,158.38,-17.3116,-9.7496,-41.9628,0.018544,-0.008052,-0.007808,-0.007562,-0.00012,-0.002472
2022-04-26 10:46:18.314794,atlantes_622.jpg,-45.282938812855605,89.4590717175395,436529.35349576344,57.45,45.95,44.29,45.4,1010.72,303.09,194.83,159.29,-17.2011,-9.9895,-42.2157,0.017568,-0.009028,-0.01098,-0.006639,0.000491,-0.000638
2022-04-26 10:46:33.314796,atlantes_623.jpg,-45.73618930230867,90.60910518933146,436684.58859289717,57.45,45.88,44.28,45.4,1010.7,303.31,196.26,158.9,-16.6247,-9.5229,-42.2499,0.016592,-0.007808,-0.00976,-0.006938,0.000796,-0.000942
2022-04-26 10:46:48.314800,atlantes_624.jpg,-46.1767347138148,91.77965629427165,436833.1864106198,56.48,45.84,44.29,45.11,1010.7,302.16,194.37,159.18,-16.7156,-10.3926,-42.3755,0.016104,-0.008052,-0.008052,-0.007543,-0.000425,-0.000635
2022-04-26 10:47:03.314802,atlantes_625.jpg,-46.603570455686246,92.96920398851981,436974.784385938,56.48,45.89,44.29,45.14,1010.73,301.77,193.69,160.61,-16.7213,-10.2049,-43.011,0.018544,-0.009028,-0.012444,-0.006621,-0.001035,-0.000634
2022-04-26 10:47:18.314810,atlantes_626.jpg,-47.01645338138005,94.17814958074698,437109.2860440903,57.45,45.91,44.29,45.16,1010.77,302.65,191.9,160.99,-16.4187,-9.9874,-43.7619,0.01586,-0.009028,-0.008052,-0.005698,-0.00073,-0.00277
2022-04-26 10:47:33.314817,atlantes_627.jpg,-47.41508037396853,95.4067507061924,437236.5784339838,57.94,45.96,44.3,45.45,1010.78,302.07,194.27,158.82,-15.2157,-11.0526,-45.077,0.0183,-0.008784,-0.006588,-0.006608,-0.002256,-0.003379
2022-04-26 10:47:48.314817,atlantes_628.jpg,-47.798677053322216,96.65371108609298,437356.406212208,57.45,45.84,44.3,45.21,1010.8,301.78,196.24,159.22,-15.656,-10.2551,-45.6604,0.016836,-0.008784,-0.009028,-0.006908,-0.00134,-0.002155
2022-04-26 10:48:03.314822,atlantes_629.jpg,-48.167282559984635,97.92027622334876,437468.7756898246,56.97,45.93,44.3,45.34,1010.83,302.28,196.02,158.28,-15.6873,-10.5199,-45.3551,0.019032,-0.00732,-0.00976,-0.006597,-0.000729,-0.001543
2022-04-26 10:48:18.314824,atlantes_630.jpg,-48.520299883870706,99.20559007246727,437573.4985041725,56.97,45.93,44.3,45.37,1010.8,301.85,195.58,156.84,-15.1904,-11.1043,-45.7957,0.01708,-0.009028,-0.007808,-0.006285,-0.001645,-0.000625
2022-04-26 10:48:33.314829,atlantes_631.jpg,-48.85730684424647,100.50925801862978,437670.447233165,56.48,45.95,44.3,45.17,1010.82,301.76,195.92,155.7,-14.8863,-10.9525,-45.8208,0.014884,-0.008052,-0.00854,-0.006279,0.000493,-0.00215
2022-04-26 10:48:48.314837,atlantes_632.jpg,-49.1779230808464,101.83095438635169,437759.5114982118,56.97,45.98,44.3,45.41,1010.81,301.56,197.73,155.91,-14.3514,-10.5962,-46.1964,0.019764,-0.007076,-0.009272,-0.006883,-0.000423,-0.000926
2022-04-26 10:49:03.314844,atlantes_633.jpg,-49.48159192304501,103.16946689727729,437840.5387635673,56.97,45.88,44.31,45.5,1010.8,301.5,195.59,157.73,-14.5248,-11.5281,-46.3343,0.017324,-0.00732,-0.007564,-0.008403,0.001714,-0.00123
2022-04-26 10:49:18.314850,atlantes_634.jpg,-49.76834378433364,104.5261251480811,437913.5348471411,57.45,45.91,44.31,45.1,1010.83,302.66,195.86,157.35,-14.1297,-11.5249,-47.2152,0.018788,-0.00854,-0.007076,-0.003816,-0.000729,-0.001839
2022-04-26 10:49:33.314850,atlantes_635.jpg,-50.03741141899814,105.89850600747803,437978.30091555323,56.97,45.8,44.3,45.2,1010.79,302.74,194.19,158.19,-14.295,-11.7421,-47.5726,0.017812,-0.008296,-0.00854,-0.005642,-0.000117,-0.003059
2022-04-26 10:49:48.314850,atlantes_636.jpg,-50.28844140359485,107.28579317470505,438034.75509188615,56.97,45.89,44.31,45.21,1010.81,302.3,193.43,158.0,-13.5887,-11.9192,-47.9108,0.019276,-0.007076,-0.00854,-0.004109,0.001104,-0.002446
2022-04-26 10:50:03.314855,atlantes_637.jpg,-50.521489244586796,108.68954237390304,438082.9010400735,56.97,45.95,44.31,45.84,1010.84,303.02,194.08,157.92,-13.145,-11.8729,-48.0132,0.017324,-0.008784,-0.008052,-0.004713,-0.000728,-0.002139
